"Story","Title","Result","Date","Stability","Duration (s)"
"Agregar un producto al carrito de compras","Agregar producto al carrito de compras de manera exitosa","SUCCESS","2023-11-20T17:11:33.9683691-05:00[America/Bogota]","0.0","60.44"
